"","value","rating.rt","id","pic_path","participant"
"993",9.997457837,2.7243,19338,"MH_0001.jpg",19338
"994",3.102430556,3.9892,19338,"EC_0163.jpg",19338
"995",5.913504464,3.7564,19338,"EC_0027.jpg",19338
"996",8.0078125,2.9888,19338,"MH_0054.jpg",19338
"997",6.963851687,2.9552,19338,"EC_0036.jpeg",19338
"998",6.995907738,2.7723,19338,"EC_0118.jpg",19338
"999",6.058035714,3.4083,19338,"EC_0011.jpg",19338
"1000",5.032304067,2.9057,19338,"EC_0171.jpg",19338
"1001",4.869047619,2.9229,19338,"EC_0167.jpg",19338
"1002",8.000372024,2.7406,19338,"MH_0011.jpg",19338
"1003",6.005332341,3.3549,19338,"MH_0022.jpg",19338
"1004",5.268291171,4.4395,19338,"EC_0230.jpg",19338
"1005",4.922309028,2.9545,19338,"EC_0016.jpg",19338
"1006",6.928633433,4.5217,19338,"EC_0003.jpg",19338
"1007",6.93297371,2.4228,19338,"MH_0071.jpg",19338
"1008",5.958767361,2.8555,19338,"EC_0245.jpg",19338
"1009",7.062065972,2.9212,19338,"MH_0005.jpg",19338
"1010",3.793836806,2.6731,19338,"MH_0045.jpg",19338
"1011",6.744915675,2.7726,19338,"EC_0240.jpg",19338
"1012",9.8125,3.1259,19338,"EC_0170.jpg",19338
"1013",9.89422123,4.3895,19338,"EC_0072.jpg",19338
"1014",6.959759425,4.5215,19338,"EC_0174.jpg",19338
"1015",9.925719246,2.4562,19338,"EC_0057.jpeg",19338
"1016",5.959759425,3.9378,19338,"MH_0070.jpg",19338
"1017",3.980034722,2.8239,19338,"MH_0048.jpg",19338
"1018",6.970114087,3.2867,19338,"MH_0002.jpg",19338
"1019",5.049603175,2.6232,19338,"MH_0056.jpg",19338
"1020",5.968377976,12.2213,19338,"EC_0115.jpg",19338
"1021",3.952132937,3.4246,19338,"EC_0204.jpg",19338
"1022",5.064732143,2.789,19338,"EC_0039.jpg",19338
"1023",8.008990575,2.8407,19338,"MH_0009.jpg",19338
"1024",5.949342758,3.3892,19338,"JL_0003.jpeg",19338
"1025",9.927145337,3.8221,19338,"MH_0010.jpg",19338
"1026",6.05766369,2.7234,19338,"EC_0113.jpg",19338
"1027",6.823474702,3.857,19338,"EC_0239.jpg",19338
"1028",8.322172619,3.5377,19338,"MH_0065.jpg",19338
"1029",3.866939484,2.7739,19338,"EC_0164.jpg",19338
"1030",1.507564484,5.2218,19338,"EC_0071.jpg",19338
"1031",9.608568948,4.6747,19338,"MH_0030.jpg",19338
"1032",5.998139881,5.1715,19338,"EC_0221.jpg",19338
"1033",7.948660714,4.3234,19338,"MH_0020.jpg",19338
"1034",7.94624256,3.8075,19338,"MH_0068.jpg",19338
"1035",1.492931548,3.3048,19338,"EC_0032.jpg",19338
"1036",8.512090774,2.7579,19338,"EC_0079.jpg",19338
"1037",2.355096726,3.4567,19338,"EC_0009.jpg",19338
"1038",1.58531746,3.0907,19338,"EC_0154.jpg",19338
"1039",1.309027778,3.4732,19338,"EC_0071.jpg",19338
"1040",2.675843254,2.6243,19338,"MH_0057.jpg",19338
"1041",7.459325397,2.44,19338,"EC_0075.jpg",19338
"1042",8.401847718,3.6717,19338,"MH_0055.jpg",19338
"1043",8.48499504,2.6896,19338,"EC_0234.jpg",19338
"1044",4.48735119,2.8732,19338,"EC_0100.jpg",19338
"1045",6.805369544,2.6721,19338,"EC_0236.jpg",19338
"1046",8.404451885,2.4754,19338,"EC_0055.jpg",19338
"1047",6.488405258,9.4058,19338,"MH_0019.jpg",19338
"1048",3.467943948,3.2402,19338,"EC_0048.jpg",19338
"1049",1.373263889,3.1396,19338,"EC_0140.jpg",19338
"1050",1.595052083,2.4885,19338,"EC_0093.jpg",19338
"1051",4.961371528,3.0067,19338,"MH_0064.jpg",19338
"1052",4.440414187,2.8396,19338,"MH_0047.jpg",19338
"1053",2.733816964,3.3734,19338,"EC_0198.jpg",19338
"1054",1.638082837,2.4224,19338,"EC_0120.jpg",19338
"1055",6.370225694,2.5415,19338,"MH_0035.jpg",19338
"1056",8.638640873,2.723,19338,"EC_0014.jpg",19338
"1057",1.573536706,2.6562,19338,"MH_0067.jpg",19338
"1058",8.447978671,2.6723,19338,"EC_0098.jpg",19338
"1059",6.381262401,2.6251,19338,"MH_0016.jpg",19338
"1060",7.673425099,2.338,19338,"EC_0019.jpg",19338
"1061",8.144469246,2.8251,19338,"JL_0001.jpeg",19338
"1062",8.255580357,2.9221,19338,"MH_0028.jpg",19338
"1063",8.803261409,2.5394,19338,"EC_0172.jpg",19338
"1064",8.38343254,3.1395,19338,"EC_0138.png",19338
"1065",1.750062004,2.5085,19338,"EC_0096.jpg",19338
"1066",7.487537202,2.5072,19338,"EC_0020.jpg",19338
"1067",2.59375,3.0235,19338,"EC_0061.jpg",19338
"1068",6.525111607,3.191,19338,"MH_0069.jpg",19338
"1069",5.512772817,3.0573,19338,"MH_0025.jpg",19338
"1070",7.39546131,2.5891,19338,"EC_0125.jpeg",19338
"1071",3.370845734,3.8582,19338,"EC_0156.jpg",19338
"1072",7.444444444,2.6883,19338,"EC_0165.jpg",19338
"1073",3.693762401,2.7068,19338,"EC_0153.jpg",19338
"1074",7.414000496,2.7911,19338,"MH_0062.jpg",19338
"1075",5.137276786,2.524,19338,"MH_0038.jpg",19338
"1076",6.654575893,5.8908,19338,"EC_0129.jpeg",19338
"1077",2.165364583,3.5758,19338,"MH_0023.jpg",19338
"1078",6.436755952,2.4237,19338,"EC_0007.jpg",19338
"1079",7.582155258,2.6052,19338,"MH_0027.jpg",19338
"1080",7.697172619,2.9917,19338,"EC_0095.jpg",19338
"1081",6.355592758,2.5406,19338,"MH_0066.jpg",19338
"1082",3.507688492,2.4556,19338,"EC_0070.jpg",19338
"1083",6.49125744,2.973,19338,"MH_0041.jpg",19338
"1084",7.582403274,2.5249,19338,"EC_0232.jpg",19338
"1085",8.389198909,2.4407,19338,"EC_0006.jpg",19338
"1086",3.485925099,2.9568,19338,"EC_0103.jpg",19338
"1087",5.525669643,3.2222,19338,"MH_0060.jpg",19338
"1088",6.49578373,2.7232,19338,"MH_0044.jpg",19338
"1089",4.620411706,7.5053,19338,"EC_0169.png",19338
"1090",3.578125,2.5734,19338,"MH_0063.jpg",19338
"1091",2.520771329,8.988,19338,"EC_0199.jpg",19338
"1092",5.651909722,2.623,19338,"MH_0013.jpg",19338
"1093",6.526351687,3.9566,19338,"EC_0092.jpg",19338
"1094",7.275917659,3.2716,19338,"EC_0119.jpg",19338
"1095",4.631138393,4.0754,19338,"EC_0101.jpg",19338
"1096",3.466207837,2.7586,19338,"EC_0160.jpg",19338
"1097",5.41796875,2.6401,19338,"EC_0018.jpg",19338
"1098",5.398375496,4.1897,19338,"EC_0141.jpg",19338
"1099",2.452070933,2.656,19338,"EC_0142.jpg",19338
"1100",6.526289683,3.5244,19338,"MH_0046.jpg",19338
"1101",7.30109127,2.5907,19338,"EC_0219.jpg",19338
"1102",6.94828869,2.3561,19338,"EC_0116.jpg",19338
"1103",8.545572917,2.2901,19338,"EC_0195.jpg",19338
"1104",8.353360615,2.9561,19338,"EC_0022.jpg",19338
"1105",6.423921131,2.6551,19338,"EC_0053.jpg",19338
"1106",2.739955357,2.6232,19338,"EC_0040.jpg",19338
"1107",8.527405754,6.59,19338,"MH_0008.jpg",19338
"1108",6.403955853,2.5063,19338,"EC_0242.jpg",19338
"1109",7.742621528,2.5553,19338,"EC_0213.jpg",19338
"1110",4.450582837,3.9895,19338,"EC_0028.jpg",19338
"1111",4.22718254,3.6558,19338,"MH_0031.jpg",19338
"1112",7.460813492,3.405,19338,"MH_0049.jpg",19338
"1113",5.005518353,3.0057,19338,"EC_0166.jpg",19338
"1114",6.551463294,2.5079,19338,"EC_0044.jpg",19338
"1115",9.474826389,3.1234,19338,"MH_0012.jpg",19338
"1116",7.404141865,3.1743,19338,"EC_0029.jpg",19338
"1117",8.288628472,2.9734,19338,"MH_0042.jpg",19338
"1118",6.349020337,2.3416,19338,"MH_0029.jpg",19338
"1119",7.317212302,2.59,19338,"EC_0124.jpeg",19338
"1120",8.692150298,3.4891,19338,"EC_0060.jpg",19338
"1121",4.823846726,2.6056,19338,"EC_0152.jpg",19338
"1122",2.867683532,3.2898,19338,"EC_0005.jpg",19338
"1123",7.604166667,3.2386,19338,"EC_0097.jpg",19338
"1124",7.685949901,2.7052,19338,"EC_0139.png",19338
"1125",8.295014881,2.3556,19338,"EC_0244.jpg",19338
"1126",8.29718502,2.5728,19338,"EC_0106.jpg",19338
"1127",4.847160218,2.3261,19338,"EC_0024.jpg",19338
"1128",7.341517857,2.7398,19338,"EC_0083.jpg",19338
"1129",7.367745536,3.5925,19338,"EC_0249.jpg",19338
"1130",6.457837302,2.4222,19338,"MH_0037.jpg",19338
"1131",7.694754464,3.0374,19338,"EC_0010.jpg",19338
"1132",3.387834821,3.0065,19338,"EC_0200.png",19338
"1133",6.603236607,3.6739,19338,"MH_0040.jpg",19338
"1134",7.330729167,2.4246,19338,"MH_0053.jpg",19338
"1135",8.481212798,2.5074,19338,"EC_0131.jpg",19338
"1136",8.533978175,2.3559,19338,"MH_0036.jpg",19338
"1137",5.504402282,3.3257,19338,"EC_0086.jpg",19338
"1138",3.048425099,6.172,19338,"EC_0147.png",19338
"1139",5.506820437,2.4055,19338,"EC_0089.jpg",19338
"1140",7.32421875,3.4573,19338,"JL_0002.jpg",19338
"1141",4.506138393,2.3727,19338,"EC_0135.jpg",19338
"1142",6.572606647,3.4055,19338,"MH_0014.jpg",19338
"1143",4.376116071,3.7558,19338,"EC_0185.jpg",19338
"1144",7.568452381,2.4729,19338,"EC_0085.jpg",19338
"1145",4.868799603,2.4081,19338,"EC_0176.jpg",19338
"1146",8.14422123,2.4223,19338,"EC_0077.jpg",19338
"1147",8.512276786,2.5903,19338,"EC_0038.jpg",19338
"1148",5.610243056,11.2225,19338,"EC_0062.jpg",19338
"1149",6.946428571,6.2058,19338,"EC_0151.jpg",19338
"1150",5.448040675,2.0549,19338,"EC_0111.jpg",19338
"1151",2.388330853,4.4562,19338,"EC_0177.jpg",19338
"1152",2.285342262,2.0432,19338,"EC_0084.jpg",19338
"1153",6.208209325,2.4422,19338,"EC_0250.jpg",19338
"1154",7.473400298,2.3399,19338,"EC_0109.jpg",19338
"1155",8.335751488,2.3415,19338,"EC_0001.jpg",19338
"1156",1.870969742,2.307,19338,"EC_0237.jpg",19338
"1157",6.167224702,2.207,19338,"MH_0004.jpg",19338
"1158",7.373325893,2.5556,19338,"MH_0026.jpg",19338
"1159",3.823040675,2.4414,19338,"EC_0105.jpg",19338
"1160",7.453062996,3.4377,19338,"EC_0033.jpeg",19338
"1161",5.263020833,2.6761,19338,"EC_0090.jpg",19338
"1162",6.305059524,2.4904,19338,"EC_0133.jpg",19338
"1163",4.023003472,2.2732,19338,"EC_0235.jpg",19338
"1164",3.738529266,2.557,19338,"EC_0184.jpg",19338
"1165",3.107328869,3.6707,19338,"MH_0061.jpg",19338
"1166",6.681981647,2.5222,19338,"EC_0099.jpg",19338
"1167",7.160652282,2.4374,19338,"EC_0150.jpg",19338
"1168",7.673177083,2.2057,19338,"MH_0050.jpg",19338
"1169",8.390376984,2.4886,19338,"MH_0006.jpg",19338
"1170",8.121155754,2.3741,19338,"MH_0024.jpg",19338
"1171",6.978236607,3.0828,19373,"EC_0124.jpeg",19373
"1172",3.112227183,5.5191,19373,"EC_0071.jpg",19373
"1173",4.859250992,3.338,19373,"MH_0026.jpg",19373
"1174",7.904017857,3.4857,19373,"MH_0053.jpg",19373
"1175",2.888888889,4.9216,19373,"EC_0234.jpg",19373
"1176",8.09375,7.7355,19373,"EC_0151.jpg",19373
"1177",5.010044643,3.5264,19373,"MH_0004.jpg",19373
"1178",6.947296627,3.787,19373,"MH_0065.jpg",19373
"1179",6.988343254,3.2198,19373,"EC_0249.jpg",19373
"1180",8.095610119,4.2715,19373,"JL_0001.jpeg",19373
"1181",7.117311508,2.59,19373,"EC_0001.jpg",19373
"1182",3.119729663,3.7231,19373,"EC_0235.jpg",19373
"1183",6.088975694,3.1865,19373,"EC_0111.jpg",19373
"1184",2.928943452,2.8709,19373,"EC_0133.jpg",19373
"1185",3.00483631,3.2376,19373,"MH_0056.jpg",19373
"1186",1.917782738,2.6359,19373,"EC_0154.jpg",19373
"1187",0.990017361,2.3899,19373,"MH_0013.jpg",19373
"1188",3.02015129,2.5527,19373,"MH_0028.jpg",19373
"1189",3.021949405,2.4714,19373,"EC_0176.jpg",19373
"1190",1.91046627,3.3909,19373,"EC_0170.jpg",19373
"1191",4.951202877,3.824,19373,"EC_0063.jpg",19373
"1192",5.864273313,4.8391,19373,"EC_0033.jpeg",19373
"1193",5.95672123,2.7729,19373,"MH_0054.jpg",19373
"1194",7.013454861,2.8714,19373,"EC_0238.jpg",19373
"1195",6.897631448,3.2352,19373,"MH_0061.jpg",19373
"1196",8.039930556,2.6887,19373,"EC_0075.jpg",19373
"1197",8.025111607,3.1231,19373,"EC_0036.jpeg",19373
"1198",9.054625496,2.4245,19373,"MH_0020.jpg",19373
"1199",8.961991567,2.5696,19373,"EC_0046.jpg",19373
"1200",7.008494544,3.4359,19373,"EC_0100.jpg",19373
"1201",3.929253472,3.3039,19373,"EC_0061.jpg",19373
"1202",6.988405258,2.6233,19373,"EC_0014.jpg",19373
"1203",7.10453869,3.1047,19373,"EC_0086.jpg",19373
"1204",2.850198413,3.7222,19373,"EC_0038.jpg",19373
"1205",5.127418155,3.489,19373,"MH_0066.jpg",19373
"1206",5.995659722,2.9562,19373,"EC_0093.jpg",19373
"1207",4.950768849,2.9039,19373,"EC_0016.jpg",19373
"1208",6.948660714,2.4548,19373,"MH_0050.jpg",19373
"1209",3.81547619,2.755,19373,"EC_0062.jpg",19373
"1210",4.044022817,2.6885,19373,"EC_0055.jpg",19373
"1211",5.10453869,3.0384,19373,"MH_0007.jpg",19373
"1212",7.032676091,2.688,19373,"EC_0221.jpg",19373
"1213",4.892113095,3.6695,19373,"MH_0009.jpg",19373
"1214",8.074776786,2.6521,19373,"MH_0073.jpg",19373
"1215",9.033544147,2.2384,19373,"EC_0098.jpg",19373
"1216",6.992931548,2.7885,19373,"EC_0010.jpg",19373
"1217",8.118489583,2.5028,19373,"MH_0063.jpg",19373
"1218",1.19890873,2.5886,19373,"MH_0048.jpg",19373
"1219",2.046068948,2.6737,19373,"EC_0163.jpg",19373
"1220",3.024739583,3.0358,19373,"MH_0027.jpg",19373
"1221",9.786520337,2.9606,19373,"MH_0011.jpg",19373
"1222",8.039248512,3.8223,19373,"EC_0103.jpg",19373
"1223",5.982080853,2.5862,19373,"MH_0035.jpg",19373
"1224",7.107762897,2.7698,19373,"EC_0064.jpg",19373
"1225",8.933221726,2.6722,19373,"MH_0030.jpg",19373
"1226",3.948784722,2.5545,19373,"MH_0010.jpg",19373
"1227",5.96577381,2.9754,19373,"EC_0099.jpg",19373
"1228",8.16313244,2.6894,19373,"EC_0219.jpg",19373
"1229",3.128410218,2.3363,19373,"EC_0070.jpg",19373
"1230",0.947854663,2.9018,19373,"EC_0242.jpg",19373
"1231",2.08110119,2.4901,19373,"EC_0118.jpg",19373
"1232",0.138392857,3.2896,19373,"MH_0014.jpg",19373
"1233",8.044456845,3.4039,19373,"EC_0072.jpg",19373
"1234",9.033358135,2.7036,19373,"EC_0006.jpg",19373
"1235",4.03156002,2.8363,19373,"EC_0032.jpg",19373
"1236",6.965401786,2.4882,19373,"EC_0079.jpg",19373
"1237",4.012090774,2.8049,19373,"MH_0029.jpg",19373
"1238",7.001054067,2.505,19373,"EC_0174.jpg",19373
"1239",8.959883433,3.0712,19373,"EC_0200.png",19373
"1240",8.004278274,3.155,19373,"MH_0017.jpg",19373
"1241",9.107266865,2.5382,19373,"EC_0138.png",19373
"1242",5.86687748,2.7722,19373,"EC_0113.jpg",19373
"1243",2.99640377,2.8387,19373,"EC_0169.png",19373
"1244",6.024987599,3.7229,19373,"EC_0153.jpg",19373
"1245",7.178323413,2.9899,19373,"EC_0125.jpeg",19373
"1246",3.046440972,3.0725,19373,"EC_0140.jpg",19373
"1247",6.708953373,2.5378,19373,"MH_0047.jpg",19373
"1248",7.168402778,2.8413,19373,"JL_0002.jpg",19373
"1249",7.428633433,3.2209,19373,"MH_0036.jpg",19373
"1250",6.31343006,4.6565,19373,"EC_0084.jpg",19373
"1251",4.876488095,4.2547,19373,"EC_0164.jpg",19373
"1252",2.13764881,2.6061,19373,"MH_0064.jpg",19373
"1253",3.287264385,2.5209,19373,"EC_0002.jpg",19373
"1254",5.894159226,2.4515,19373,"EC_0158.jpg",19373
"1255",7.319816468,2.3729,19373,"EC_0202.jpg",19373
"1256",7.861731151,2.2859,19373,"EC_0007.jpg",19373
"1257",6.542906746,2.9187,19373,"EC_0106.jpg",19373
"1258",5.037698413,2.8228,19373,"MH_0022.jpg",19373
"1259",4.151227679,2.4718,19373,"EC_0165.jpg",19373
"1260",5.514632937,2.9219,19373,"MH_0023.jpg",19373
"1261",7.010478671,2.602,19373,"EC_0150.jpg",19373
"1262",6.062065972,3.2375,19373,"MH_0021.jpg",19373
"1263",3.738467262,2.7245,19373,"MH_0024.jpg",19373
"1264",1.556547619,3.8481,19373,"EC_0204.jpg",19373
"1265",6.156932044,3.0563,19373,"MH_0003.jpg",19373
"1266",7.307539683,2.8722,19373,"MH_0042.jpg",19373
"1267",7.748883929,2.3381,19373,"MH_0012.jpg",19373
"1268",2.585875496,3.0882,19373,"EC_0040.jpg",19373
"1269",8.110801091,2.4412,19373,"MH_0002.jpg",19373
"1270",0.313554067,4.7206,19373,"EC_0184.jpg",19373
"1271",0.650111607,2.3201,19373,"MH_0071.jpg",19373
"1272",0.65953621,2.142,19373,"EC_0071.jpg",19373
"1273",1.634672619,2.1729,19373,"EC_0097.jpg",19373
"1274",4.340339782,2.5058,19373,"EC_0095.jpg",19373
"1275",7.490079365,2.8869,19373,"MH_0040.jpg",19373
"1276",2.129588294,3.0037,19373,"EC_0142.jpg",19373
"1277",1.87593006,3.1739,19373,"MH_0019.jpg",19373
"1278",5.825334821,5.7696,19373,"EC_0005.jpg",19373
"1279",6.902467758,2.474,19373,"EC_0141.jpg",19373
"1280",8.046502976,2.6056,19373,"MH_0069.jpg",19373
"1281",6.116009425,3.189,19373,"EC_0135.jpg",19373
"1282",3.500062004,2.5887,19373,"EC_0166.jpg",19373
"1283",4.954303075,2.5708,19373,"MH_0068.jpg",19373
"1284",5.871961806,2.6543,19373,"MH_0060.jpg",19373
"1285",4.808531746,2.4372,19373,"EC_0119.jpg",19373
"1286",5.838107639,2.7723,19373,"EC_0182.jpg",19373
"1287",3.928695437,3.6062,19373,"EC_0177.jpg",19373
"1288",6.901599702,3.2168,19373,"EC_0236.jpg",19373
"1289",7.046440972,2.1902,19373,"EC_0167.jpg",19373
"1290",8.168712798,2.353,19373,"MH_0062.jpg",19373
"1291",3.385912698,2.955,19373,"EC_0156.jpg",19373
"1292",2.974020337,2.1775,19373,"EC_0131.jpg",19373
"1293",2.896329365,2.5861,19373,"MH_0025.jpg",19373
"1294",1.438554067,3.4896,19373,"EC_0152.jpg",19373
"1295",7.667286706,2.7346,19373,"JL_0003.jpeg",19373
"1296",7.18781002,2.3839,19373,"EC_0019.jpg",19373
"1297",6.982886905,2.6365,19373,"EC_0011.jpg",19373
"1298",6.532862103,2.14,19373,"EC_0250.jpg",19373
"1299",7.343377976,2.2696,19373,"EC_0024.jpg",19373
"1300",7.310887897,2.3558,19373,"EC_0115.jpg",19373
"1301",7.547309028,2.003,19373,"EC_0092.jpg",19373
"1302",4.190972222,3.3538,19373,"EC_0108.jpg",19373
"1303",8.354166667,2.3235,19373,"MH_0001.jpg",19373
"1304",2.617435516,2.5576,19373,"EC_0053.jpg",19373
"1305",6.865947421,2.4252,19373,"EC_0245.jpg",19373
"1306",7.02827381,4.4063,19373,"EC_0020.jpg",19373
"1307",7.47687252,2.3533,19373,"MH_0016.jpg",19373
"1308",6.535032242,2.7758,19373,"MH_0041.jpg",19373
"1309",7.989273313,2.104,19373,"EC_0057.jpeg",19373
"1310",4.651289683,4.1207,19373,"EC_0027.jpg",19373
"1311",6.18452381,2.8191,19373,"EC_0240.jpg",19373
"1312",3.245535714,2.4717,19373,"EC_0059.jpg",19373
"1313",2.086619544,2.3074,19373,"EC_0048.jpg",19373
"1314",1.048611111,2.3052,19373,"MH_0038.jpg",19373
"1315",1.221354167,5.6384,19373,"MH_0005.jpg",19373
"1316",4.341641865,2.6891,19373,"EC_0096.jpg",19373
"1317",3.328993056,2.4738,19373,"EC_0171.jpg",19373
"1318",6.183221726,3.4563,19373,"EC_0087.jpg",19373
"1319",2.410528274,3.0866,19373,"MH_0067.jpg",19373
"1320",3.786644345,2.6237,19373,"EC_0089.jpg",19373
"1321",8.318638393,2.6707,19373,"EC_0009.jpg",19373
"1322",8.646019345,3.6384,19373,"EC_0039.jpg",19373
"1323",6.126488095,4.1553,19373,"EC_0105.jpg",19373
"1324",6.960503472,2.7395,19373,"EC_0028.jpg",19373
"1325",7.560825893,2.7369,19373,"MH_0006.jpg",19373
"1326",3.85063244,2.9049,19373,"EC_0077.jpg",19373
"1327",6.229042659,2.4724,19373,"EC_0085.jpg",19373
"1328",2.178509425,2.7369,19373,"EC_0199.jpg",19373
"1329",3.209759425,2.5708,19373,"EC_0139.png",19373
"1330",7.62859623,2.9035,19373,"EC_0195.jpg",19373
"1331",6.079613095,2.8873,19373,"EC_0101.jpg",19373
"1332",3.897445437,2.8219,19373,"MH_0008.jpg",19373
"1333",2.57421875,2.8218,19373,"EC_0230.jpg",19373
"1334",6.533172123,2.7244,19373,"EC_0060.jpg",19373
"1335",7.906125992,2.1051,19373,"MH_0044.jpg",19373
"1336",7.314856151,2.3056,19373,"EC_0160.jpg",19373
"1337",5.613343254,2.3892,19373,"EC_0213.jpg",19373
"1338",3.521825397,2.6197,19373,"EC_0239.jpg",19373
"1339",8.963355655,2.2696,19373,"MH_0049.jpg",19373
"1340",7.737909226,2.8396,19373,"MH_0046.jpg",19373
"1341",6.395895337,2.423,19373,"EC_0198.jpg",19373
"1342",2.403707837,3.6702,19373,"EC_0185.jpg",19373
"1343",3.569754464,2.1877,19373,"EC_0172.jpg",19373
"1344",6.429191468,2.373,19373,"EC_0109.jpg",19373
"1345",7.797309028,2.5057,19373,"EC_0083.jpg",19373
"1346",8.901351687,2.4403,19373,"EC_0003.jpg",19373
"1347",3.556609623,3.6707,19373,"EC_0090.jpg",19373
"1348",2.381572421,3.0382,19373,"EC_0232.jpg",19373
"1349",3.338231647,2.754,19373,"EC_0147.png",19373
"1350",1.482018849,3.8355,19373,"JL_0004.jpg",19373
"1351",1.570808532,2.5884,19373,"EC_0018.jpg",19373
"1352",5.909102183,3.3307,19373,"EC_0244.jpg",19373
"1353",3.543650794,2.9543,19373,"EC_0022.jpg",19373
"1354",6.397879464,2.7534,19373,"MH_0055.jpg",19373
"1355",6.754340278,2.5026,19373,"MH_0057.jpg",19373
"1356",2.761966766,2.8383,19373,"EC_0237.jpg",19373
"1357",6.36030506,2.6693,19373,"MH_0037.jpg",19373
"1358",3.27250744,2.1927,19373,"EC_0120.jpg",19373
"1359",6.190662202,2.5393,19373,"EC_0129.jpeg",19373
"1360",8.561197917,81.3729,19373,"MH_0070.jpg",19373
"1361",9.100694444,2.4886,19373,"MH_0031.jpg",19373
"1362",6.950706845,2.5525,19373,"EC_0116.jpg",19373
"1363",7.877790179,4.8075,19373,"MH_0045.jpg",19373
"1364",9.888578869,3.0388,19373,"EC_0044.jpg",19373
"1365",8.80078125,2.173,19373,"EC_0029.jpg",19373
"1366",7.040816327,3.658,19457,"MH_0045.jpg",19457
"1367",9,3.028,19457,"EC_0169.png",19457
"1368",0.972789116,2.397,19457,"MH_0023.jpg",19457
"1369",3.068027211,6.911,19457,"MH_0044.jpg",19457
"1370",0.265306122,2.896,19457,"MH_0021.jpg",19457
"1371",8.047619048,4.113,19457,"EC_0099.jpg",19457
"1372",3.952380952,3.314,19457,"EC_0232.jpg",19457
"1373",6.020408163,2.447,19457,"MH_0036.jpg",19457
"1374",6.428571429,3.797,19457,"MH_0013.jpg",19457
"1375",6.06122449,4.814,19457,"MH_0007.jpg",19457
"1376",6.986394558,3.165,19457,"EC_0118.jpg",19457
"1377",7.979591837,2.863,19457,"EC_0171.jpg",19457
"1378",2.034013605,3.647,19457,"MH_0070.jpg",19457
"1379",0.088435374,2.479,19457,"EC_0097.jpg",19457
"1380",5.897959184,3.147,19457,"EC_0036.jpeg",19457
"1381",7.068027211,2.279,19457,"EC_0007.jpg",19457
"1382",4.224489796,3.929,19457,"EC_0077.jpg",19457
"1383",8.578231293,2.927,19457,"EC_0059.jpg",19457
"1384",5.965986395,2.78,19457,"EC_0236.jpg",19457
"1385",0,5.862,19457,"EC_0048.jpg",19457
"1386",2.823129252,3.563,19457,"JL_0002.jpg",19457
"1387",5.517006803,2.899,19457,"EC_0070.jpg",19457
"1388",5.789115646,2.612,19457,"EC_0237.jpg",19457
"1389",7.272108844,2.281,19457,"EC_0109.jpg",19457
"1390",10,3.913,19457,"EC_0061.jpg",19457
"1391",7.108843537,3.546,19457,"MH_0069.jpg",19457
"1392",6.074829932,2.531,19457,"EC_0234.jpg",19457
"1393",6.904761905,2.98,19457,"EC_0151.jpg",19457
"1394",0,2.896,19457,"EC_0044.jpg",19457
"1395",1.925170068,2.945,19457,"EC_0053.jpg",19457
"1396",4.428571429,3.181,19457,"EC_0115.jpg",19457
"1397",0.741496599,3.55,19457,"EC_0062.jpg",19457
"1398",8.836734694,2.663,19457,"MH_0010.jpg",19457
"1399",1.136054422,3.664,19457,"EC_0005.jpg",19457
"1400",9.993197279,4.012,19457,"EC_0006.jpg",19457
"1401",0,4.214,19457,"MH_0071.jpg",19457
"1402",6.972789116,2.679,19457,"EC_0071.jpg",19457
"1403",10,2.596,19457,"EC_0014.jpg",19457
"1404",10,2.465,19457,"MH_0012.jpg",19457
"1405",6.020408163,2.933,19457,"EC_0199.jpg",19457
"1406",10,2.532,19457,"EC_0032.jpg",19457
"1407",7.952380952,2.48,19457,"EC_0009.jpg",19457
"1408",10,2.663,19457,"MH_0067.jpg",19457
"1409",8.87755102,3.349,19457,"EC_0141.jpg",19457
"1410",5.952380952,3.463,19457,"EC_0167.jpg",19457
"1411",5.952380952,4.179,19457,"MH_0008.jpg",19457
"1412",0,2.879,19457,"EC_0095.jpg",19457
"1413",7.231292517,3.082,19457,"MH_0009.jpg",19457
"1414",5.965986395,2.514,19457,"EC_0098.jpg",19457
"1415",6.700680272,3.231,19457,"MH_0006.jpg",19457
"1416",6.129251701,2.397,19457,"MH_0054.jpg",19457
"1417",8.047619048,2.547,19457,"MH_0020.jpg",19457
"1418",0,2.813,19457,"MH_0014.jpg",19457
"1419",8.183673469,3.03,19457,"EC_0060.jpg",19457
"1420",3.136054422,4.212,19457,"EC_0158.jpg",19457
"1421",7.952380952,5.158,19457,"MH_0016.jpg",19457
"1422",10,2.953,19457,"MH_0001.jpg",19457
"1423",0,3.455,19457,"EC_0011.jpg",19457
"1424",10,2.897,19457,"EC_0079.jpg",19457
"1425",2.537414966,2.564,19457,"EC_0154.jpg",19457
"1426",1.62585034,5.015,19457,"EC_0170.jpg",19457
"1427",0,2.647,19457,"EC_0163.jpg",19457
"1428",7.054421769,2.431,19457,"EC_0172.jpg",19457
"1429",9.517006803,4.799,19457,"MH_0011.jpg",19457
"1430",10,2.631,19457,"EC_0093.jpg",19457
"1431",10,2.764,19457,"EC_0108.jpg",19457
"1432",10,2.646,19457,"EC_0177.jpg",19457
"1433",1.013605442,3.699,19457,"EC_0129.jpeg",19457
"1434",7.93877551,3.214,19457,"MH_0030.jpg",19457
"1435",7.068027211,3.896,19457,"EC_0085.jpg",19457
