"","value","participant","prodIDs"
"1526",0.757580249340503,1008,90
"1527",0.711161824015828,1008,91
"1528",0.385198419744318,1008,92
"1529",0.304061295150162,1008,93
"1530",0.890934139103084,1008,94
"1531",0.852672230113636,1008,95
"1532",0.809571105164367,1008,96
"1533",0.753973626471185,1008,97
"1534",0.875156154880276,1008,98
"1535",0.924012023133117,1008,99
"1536",0.49969482421875,1008,100
"1537",1,1008,101
"1538",0.410535936231737,1008,102
"1539",1,1008,103
"1540",0.806273621398133,1008,104
"1541",0.758701869419643,1008,105
"1542",0.430142489346591,1008,106
"1543",0.87628173828125,1008,107
"1544",0.410516119622565,1008,108
"1545",0.948620288403003,1008,109
"1546",0.920825512378247,1008,110
"1547",0.827425870028409,1008,111
"1548",0.791098062094156,1008,112
"1549",0.428580940543831,1008,113
"1550",0.727058707893669,1008,114
"1551",0.830727317116477,1008,115
"1552",0.308246563007305,1008,116
"1553",0.296812379515016,1008,117
"1554",0.647637701653815,1008,118
"1555",0.303569843242695,1008,119
"1556",0.65052299994927,1008,120
"1557",0.941387226055195,1008,121
"1558",0.805152001318994,1008,122
"1559",0.694587212104302,1008,123
"1560",0.300117789924919,1008,124
"1561",0.950070864194399,1008,125
"1562",0.635545606737013,1008,126
"1563",0.29091891994724,1008,127
"1564",0.562652191558442,1008,128
"1565",0.633409376268263,1008,129
"1566",0.744354644379059,1008,130
"1567",0.740236752993101,1008,131
"1568",0.293328619622565,1008,132
"1569",0.277871664468344,1008,133
"1570",0.875703093293425,1008,134
"1571",0.85403957614651,1008,135
"1572",0.903636585582386,1008,136
"1573",0.361287699117289,1008,137
"1574",0.238131436434659,1008,138
"1575",0.85539503221388,1008,139
"1576",0.78333787794237,1008,140
"1577",1,1008,141
"1578",0.320180125050731,1008,142
"1579",0.76160698432427,1008,143
"1580",0.862643947849026,1008,144
"1581",1,1008,145
"1582",0.958148114092938,1008,146
"1583",1,1008,147
"1584",0.736875856077516,1008,148
"1585",0.942865545099432,1008,149
"1586",0.595135577313312,1008,150
"1587",0.31275682325487,1008,151
"1588",0.566084428267045,1008,152
"1589",0.260658957741477,1008,153
"1590",0.858268440543831,1008,154
"1591",0.994289645900974,1008,155
"1592",0.843814205813718,1008,156
"1593",0.295381620332792,1008,157
"1594",0.809804941152597,1008,158
"1595",0.904674975903003,1008,159
"1596",0.877316165280033,1008,160
"1597",0.859960778967127,1008,161
"1598",0.870534921621347,1008,162
"1599",0.908733417461445,1008,163
"1600",0.70063524122362,1008,164
"1601",0.961148348721591,1008,165
"1602",0.73905171976461,1008,166
"1603",0.341047014508929,1008,167
"1604",0.18784084567776,1008,168
"1605",0.206254438920455,1008,169
"1606",0.690917176085633,1008,170
"1607",0.214089926187094,1008,171
"1608",0.687270919997971,1008,172
"1609",0.872112323711445,1008,173
"1610",0.871478192217938,1008,174
"1611",0.872266893262987,1008,175
"1612",0.126841359324269,1008,176
"1613",1,1008,177
"1614",0.37623338575487,1008,178
"1615",0.90567769632711,1008,179
"1616",0.400956587357955,1008,180
"1617",0.940384505631088,1008,181
"1618",0.251816786728896,1008,182
"1619",0.13836669921875,1008,183
"1620",0.634780685622971,1008,184
"1621",0.238361309101055,1008,185
"1622",0.934019410765016,1008,186
"1623",0.863955807376218,1008,187
"1624",0.440201400162338,1008,188
"1625",0.75726318359375,1008,189
"1626",0.346032873376623,1008,190
"1627",0.288247641030844,1008,191
"1628",0.287577839640828,1008,192
"1629",0.866290203936688,1008,193
"1630",0.828170974533279,1008,194
"1631",0.181352887834821,1008,195
"1632",0.644387777749594,1008,196
"1633",0.100073083654627,1008,197
"1634",0.775478610744724,1008,198
"1635",0.8704833984375,1008,199
"1636",0.211010425121753,1008,200
"1637",0.259295575030438,1008,201
"1638",0.266326507964692,1008,202
"1639",0.977849786931818,1008,203
"1640",0.363800445160308,1008,204
"1641",0.16664896382914,1008,205
"1642",0.501240519734172,1008,206
"1643",0.856809938108766,1008,207
"1644",0.429718413910308,1008,208
"1645",0.942552442674513,1008,209
"1646",0.356650612571023,1008,210
"1647",0.976858956473214,1008,211
"1648",0.653562867796266,1008,212
"1649",0.944577700131899,1008,213
"1650",0.82430277242289,1008,214
"1651",0.862160422585227,1008,215
"1652",0.42452249898539,1008,216
"1653",0.0367748706371753,1008,217
"1654",0.334951425527597,1008,218
"1655",0.560159262124594,1008,219
"1656",0.771554922128653,1008,220
"1657",1,1008,221
"1658",0.374711470170455,1008,222
"1659",0.278390859628653,1008,223
"1660",0.897433986911526,1008,224
"1661",0.300751921418425,1008,225
"1662",0.452083439021916,1008,226
"1663",0.814965186181007,1008,227
"1664",0.280043564833604,1008,228
"1665",0.281850839590097,1008,229
"1666",0.416302569500812,1008,230
"1667",0.308952034293831,1008,231
"1668",0.848938780945617,1008,232
"1669",0.930000602424919,1008,233
"1670",0.810692725243507,1008,234
"1671",0.719508579799107,1008,235
"1672",0.852783203125,1008,236
"1673",0.903018307376218,1008,237
"1674",0.82626858005276,1008,238
"1675",0.882302024147727,1008,239
"1676",0.308246563007305,1008,240
"1677",0.920722466010552,1008,241
"1678",0.399854783887987,1008,242
"1679",0.238900320870536,1008,243
"1680",0.930408824573864,1008,244
"1681",0.237830223975244,1008,245
"1682",0.935466023234578,1008,246
"1683",0.188867346032873,1008,247
"1684",0.556612089082792,1008,248
"1685",0.796749759030033,1008,249
"1686",0.974591936383929,1008,250
"1687",0.165031928520698,1008,251
"1688",0.730534541142451,1008,252
"1689",0.950887308492289,1008,253
"1690",0.691646427303166,1008,254
"1691",0.717950994318182,1008,255
"1692",0.716651024756494,1008,256
"1693",0.627460430194805,1008,257
"1694",0.789338347199675,1008,258
"1695",0.691535454291802,1008,259
"1696",0.857309316659903,1008,260
"1697",0.765173973975244,1008,261
"1698",0.467132172027192,1008,262
"1699",0.155983664772727,1008,263
"1700",0.851958832183442,1008,264
"1701",0.100699288504464,1008,265
"1702",0.503503576501623,1008,266
"1703",0.841301459770698,1008,267
"1704",0.377652254971591,1008,268
"1705",0.163557572798295,1008,269
"1706",0.285703188413149,1008,270
"1707",0.926172033532873,1008,271
"1708",0.734093604149757,1008,272
"1709",0.366372641030844,1008,273
"1710",0.75159959669237,1008,274
"1711",0.78818502054586,1008,275
"1712",0.775308187905844,1008,276
"1713",0.870035543070211,1008,277
"1714",0.851740849482549,1008,278
"1715",0.266671316964286,1008,279
"1716",0.773441463321834,1008,280
"1717",0.884018142502029,1008,281
"1718",0.332490202668425,1008,282
"1719",0.221921450131899,1008,283
"1720",0.74885301466112,1008,284
"1721",0.209754052100244,1008,285
"1722",0.335450804078734,1008,286
"1723",0.801771287794237,1008,287
"1724",0.365873262479708,1008,288
"1725",0.354304326045049,1008,289
"1726",0.282873376623377,1008,290
"1727",1,1008,291
"1728",0.838594510957792,1008,292
"1729",0.350907759232955,1008,293
"1730",0.890157328023539,1008,294
"1731",0.835713175984172,1008,295
"1732",0.34697218065138,1008,296
"1733",0.772145457081981,1008,297
"1734",0.222186992694805,1008,298
"1735",0.568402971540179,1008,299
"1736",0.230712097960633,1008,300
"1737",0.890165254667208,1008,301
"1738",0.645184405438312,1008,302
"1739",0.246573311941964,1008,303
"1740",0.160105519480519,1008,304
"1741",0.468416288301542,1008,305
"1742",0.309368183086445,1008,306
"1743",0.339703448407062,1008,307
"1744",0.210463486708604,1008,308
"1745",0.294573102678571,1008,309
"1746",0.18400831346388,1008,310
"1747",0.256327046976461,1008,311
"1748",0.593015200131899,1008,312
"1749",0.773568289620536,1008,313
"1750",0.184166846337256,1008,314
"1751",0.85854587307224,1008,315
"1752",0.136075899198458,1008,316
"1753",0.269302962662338,1008,317
"1754",0.425247786881088,1008,318
"1755",0.853873116629464,1008,319
"1756",0.302491819703734,1008,320
"1757",0.847726004464286,1008,321
"1758",0.279813692167208,1008,322
"1759",0.147157347047484,1008,323
"1760",0.828900225750812,1008,324
"1761",0.885112019328328,1008,325
"1762",0.121332341974432,1008,326
"1763",1,1008,327
"1764",0.70687350979099,1008,328
"1765",0.977861676897322,1008,329
"1766",0.17037448635349,1008,330
"1767",0.352933016690341,1008,331
"1768",0.742242193841315,1008,332
"1769",0.888199447037338,1008,333
"1770",0.819542822899757,1008,334
"1771",0.300383332487825,1008,335
"1772",0.226891455712256,1008,336
"1773",0.393513468952922,1008,337
"1774",0.662230652648133,1008,338
"1775",0.43428812398539,1008,339
"1776",0.679336349685471,1008,340
"1777",0.800617961140422,1008,341
"1778",0.681662819602273,1008,342
"1779",0.752388297737419,1008,343
"1780",0.404055905032468,1008,344
"1781",0.477456625405844,1008,345
"1782",0.295742282619724,1008,346
"1783",0.920659052861201,1008,347
"1784",0.315764984527192,1008,348
"1785",0.363523012631899,1008,349
"1786",0.682978642451299,1008,350
"1787",0.324432769379058,1008,351
"1788",0.841154816862825,1008,352
"1789",0.278042087307224,1008,353
"1790",0.782093394886364,1008,354
"1791",0.153189522879464,1008,355
"1792",0.946369121601055,1008,356
"1793",0.241623122970779,1008,357
"1794",0.258693150111607,1008,358
"1795",0.273650726714692,1008,359
"1796",0.674754749644886,1009,1
"1797",0.614266531808036,1009,2
"1798",0.26152296190138,1009,3
"1799",0.364351346895292,1009,4
"1800",0.640713778409091,1009,5
"1801",0.730550394429789,1009,6
"1802",0.432583895596591,1009,7
"1803",0.342985078885958,1009,8
"1804",0.22347507229099,1009,9
"1805",0.390695547128653,1009,10
"1806",0.392375995586445,1009,11
"1807",0.216448102678571,1009,12
"1808",0.310252003855519,1009,13
"1809",0.875144264914773,1009,14
"1810",0.63946533203125,1009,15
"1811",0.146808574726055,1009,16
"1812",0,1009,17
"1813",0.332973727932224,1009,18
"1814",0.165337104301948,1009,19
"1815",0.422497241528003,1009,20
"1816",0.6507568359375,1009,21
"1817",0.361905977323458,1009,22
"1818",0.654846984070617,1009,23
"1819",0.412894112723214,1009,24
"1820",0.327238801237825,1009,25
"1821",0.586610472047484,1009,26
"1822",0.705704329849838,1009,27
"1823",0.686141373275162,1009,28
"1824",0.21554050197849,1009,29
"1825",0.416932737672484,1009,30
"1826",0.316846971387987,1009,31
"1827",0.262105570211039,1009,32
"1828",0.621602640523539,1009,33
"1829",0.0796897194602273,1009,34
"1830",0.729749803419237,1009,35
"1831",0.433495459618506,1009,36
"1832",0.28359470119724,1009,37
"1833",0.236320198356331,1009,38
"1834",0.182736087155032,1009,39
"1835",0.272663859577922,1009,40
"1836",0.392811960988231,1009,41
"1837",0.224568949117289,1009,42
"1838",0.763338955965909,1009,43
"1839",0.251297591568588,1009,44
"1840",0.737739860237419,1009,45
"1841",0.203991382153003,1009,46
"1842",0.10214986429586,1009,47
"1843",0.284589494977679,1009,48
"1844",0.168503798447646,1009,49
"1845",0.418327826958198,1009,50
"1846",0.294299633471997,1009,51
"1847",0.573115361201299,1009,52
"1848",0.294692002333604,1009,53
"1849",0.769878436992695,1009,54
"1850",0.574173568131088,1009,55
"1851",0.483476911272321,1009,56
"1852",0.532130650111607,1009,57
"1853",0.896851378601867,1009,58
"1854",0.579892641538149,1009,59
"1855",0.244734330610795,1009,60
"1856",0.280412153764205,1009,61
"1857",0.328768643465909,1009,62
"1858",0.599550717836851,1009,63
"1859",0.363633985643263,1009,64
"1860",0.332315816507711,1009,65
"1861",0.382986886160714,1009,66
"1862",0.263096400669643,1009,67
"1863",0.447141176694399,1009,68
"1864",0.177080426897321,1009,69
"1865",0.297129445261769,1009,70
"1866",0.406881753500406,1009,71
"1867",0.416583965351055,1009,72
"1868",0.763073413403003,1009,73
"1869",0.544159331879058,1009,74
"1870",0.264424113484172,1009,75
"1871",0.358216124695617,1009,76
"1872",0.673930378703328,1009,77
"1873",0.839878627232143,1009,78
"1874",0.298044972605519,1009,79
"1875",0.385376769226867,1009,80
"1876",0.429750120484984,1009,81
"1877",0.622736150568182,1009,82
"1878",0.309205686891234,1009,83
"1879",0.525400929636769,1009,84
"1880",0.301917138037744,1009,85
"1881",0.246141309862013,1009,86
"1882",0.652187595119724,1009,87
"1883",0.421454887885552,1009,88
"1884",0.273856819450081,1009,89
"1885",0.201835335075081,1009,90
"1886",0.257638906503653,1009,91
"1887",0.342239974381088,1009,92
"1888",0.174591460785308,1009,93
"1889",0.253485345221185,1009,94
"1890",0.299317198914367,1009,95
"1891",0.807070249086851,1009,96
"1892",0.363895564884334,1009,97
"1893",0.572322696834416,1009,98
"1894",0.411617923092532,1009,99
"1895",0.917127733106737,1009,100
"1896",0.543984945718344,1009,101
"1897",0.338851334212662,1009,102
"1898",0.345727697595373,1009,103
"1899",0.46433010349026,1009,104
"1900",0.610953194754464,1009,105
"1901",0.231314522879464,1009,106
"1902",0.272909585531656,1009,107
"1903",0.26182813768263,1009,108
"1904",0.292417055600649,1009,109
"1905",0.257801402698864,1009,110
"1906",0.179347446986607,1009,111
"1907",0.320493227475649,1009,112
"1908",0.555993810876623,1009,113
"1909",0.307279512479708,1009,114
"1910",0.395736892502029,1009,115
"1911",0.320596273843344,1009,116
"1912",0.357023164823458,1009,117
"1913",0.739927613890016,1009,118
"1914",0.435528643719562,1009,119
"1915",0.227339311079545,1009,120
"1916",0.389894956118101,1009,121
"1917",0.273056228439529,1009,122
"1918",0.365021148285308,1009,123
"1919",0.219995275720373,1009,124
"1920",0.61762742872362,1009,125
"1921",0.45103712205763,1009,126
"1922",0.593292632660308,1009,127
"1923",0.645731343851461,1009,128
"1924",0.605289607853084,1009,129
"1925",0.252732314072646,1009,130
"1926",0.386066387226055,1009,131
"1927",0.695308536678166,1009,132
"1928",0.554618538200081,1009,133
"1929",0.359631030590503,1009,134
"1930",0.320255428165584,1009,135
"1931",0.521235478388799,1009,136
"1932",0.615281142197646,1009,137
"1933",0.224006157416802,1009,138
"1934",0.424391709364854,1009,139
"1935",0.573254077465503,1009,140
"1936",0.288691533076299,1009,141
"1937",0.368053089488636,1009,142
"1938",0.479426396357549,1009,143
"1939",0.333469143161526,1009,144
"1940",0.349231274096997,1009,145
"1941",0.663875431209416,1009,146
"1942",0.695903034953328,1009,147
"1943",0.181717513443588,1009,148
"1944",0.307881937398539,1009,149
"1945",0.830279461749188,1009,150
"1946",0.457112894429789,1009,151
"1947",0.35805759182224,1009,152
"1948",0.592662464488636,1009,153
"1949",0.733855804839692,1009,154
"1950",0.42709865817776,1009,155
"1951",0.550243030894886,1009,156
"1952",0.599225725446429,1009,157
"1953",0.315780837814529,1009,158
"1954",0.482660466974432,1009,159
"1955",0.318547236454951,1009,160
"1956",0.490468210988231,1009,161
"1957",0.105332411728896,1009,162
"1958",0.230478261972403,1009,163
"1959",0.23781833400974,1009,164
"1960",0.559334891183036,1009,165
"1961",0.313486074472403,1009,166
"1962",0.430645831219562,1009,167
"1963",0.441021807782062,1009,168
"1964",0.75190477247362,1009,169
"1965",0.311548010095373,1009,170
"1966",0.651038231787744,1009,171
"1967",0.179184950791396,1009,172
"1968",0.629132952008929,1009,173
"1969",0,1009,174
"1970",0.355227780032468,1009,175
"1971",0.183960753601867,1009,176
"1972",0.61983499898539,1009,177
"1973",0.35653171291599,1009,178
"1974",0.354843337814529,1009,179
"1975",0.238876540939529,1009,180
"1976",0.445912546925731,1009,181
"1977",0.405371727881494,1009,182
"1978",0.204439237520292,1009,183
"1979",0.660506607650162,1009,184
"1980",0.425275530133929,1009,185
"1981",0.671140200131899,1009,186
"1982",0.08282470703125,1009,187
"1983",0.661588594510958,1009,188
"1984",0.285251369724026,1009,189
"1985",0.881897765320617,1009,190
"1986",0.00568657416801946,1009,191
"1987",0.360752650669643,1009,192
"1988",0.318087491122159,1009,193
"1989",0.743256804230925,1009,194
"1990",0.0438375101461039,1009,195
"1991",0.195989435369318,1009,196
"1992",0.135001838981331,1009,197
"1993",0.276849127435065,1009,198
"1994",0.375761750456575,1009,199
"1995",0.160121372767857,1009,200
"1996",0.575723226968344,1009,201
"1997",0.993667404372971,1009,202
"1998",0.372004521357549,1009,203
"1999",0.235499790736607,1009,204
"2000",0.656840534953328,1009,205
"2001",0.203206644429789,1009,206
"2002",0.320227684912744,1009,207
"2003",0.106438178520698,1009,208
"2004",0.744251598011364,1009,209
"2005",0.179640732802354,1009,210
"2006",0.538519524908685,1009,211
"2007",0.235808929839692,1009,212
"2008",0.492307192319399,1009,213
"2009",0.249522023386769,1009,214
"2010",0.41041307325487,1009,215
"2011",0.253168279474432,1009,216
"2012",0.567305131392045,1009,217
"2013",0.516681621601055,1009,218
"2014",0.414701387479708,1009,219
"2015",0.374445927607549,1009,220
"2016",0.49765767679586,1009,221
"2017",0.332295999898539,1009,222
"2018",0.382388424563718,1009,223
"2019",0.408375925831981,1009,224
"2020",0.457572639762581,1009,225
"2021",0.435453340604708,1009,226
"2022",0.524152483258929,1009,227
"2023",0.299626338017451,1009,228
"2024",0.268189269226867,1009,229
"2025",0.267852386870942,1009,230
"2026",0.606343851461039,1009,231
"2027",0.255011224127435,1009,232
"2028",0.306058809354708,1009,233
"2029",0.800229555600649,1009,234
"2030",0.548312893161526,1009,235
"2031",0.295338023792614,1009,236
"2032",0.232293463372565,1009,237
"2033",0.302741508979302,1009,238
"2034",0.611773602374188,1009,239
"2035",0.228960309709821,1009,240
"2036",0.382915546367695,1009,241
"2037",0.21842183695211,1009,242
"2038",0.445393351765422,1009,243
"2039",0.237762847504058,1009,244
"2040",0.606815486759334,1009,245
"2041",0.0743630149147727,1009,246
"2042",0.331931374289773,1009,247
"2043",0.253168279474432,1009,248
"2044",0.563456745890828,1009,249
"2045",0.167136452414773,1009,250
"2046",0.340476296164773,1009,251
"2047",0.125347186992695,1009,252
"2048",0.522800990513393,1009,253
"2049",0.11347703809862,1009,254
"2050",0.440280666599026,1009,255
"2051",0.115458699015828,1009,256
"2052",0.740399249188312,1009,257
"2053",0.949060217126623,1009,258
"2054",0.276900650618912,1009,259
"2055",0.901979917055601,1009,260
"2056",0.640999137581169,1009,261
"2057",0.397781966568588,1009,262
"2058",0.405581783938718,1009,263
"2059",0.265533843597808,1009,264
"2060",0.689843115868507,1009,265
"2061",0.329010406097808,1009,266
"2062",0.332169173599838,1009,267
"2063",0.316791484882305,1009,268
"2064",0.661041656097808,1009,269
"2065",0.152210582386364,1009,270
"2066",0.360526741325081,1009,271
"2067",0.462764591365666,1009,272
"2068",0.628312544389205,1009,273
"2069",0.299610484730114,1009,274
"2070",0.31794481153612,1009,275
"2071",0.268633161272321,1009,276
"2072",0.637876039975649,1009,277
"2073",0.0598493303571428,1009,278
"2074",0.60383110541802,1009,279
"2075",0.284569678368506,1009,280
"2076",0.454616001674107,1009,281
"2077",0.483805866984578,1009,282
"2078",0.258106578480114,1009,283
"2079",0.403473296722808,1009,284
"2080",0.265953955712256,1009,285
"2081",0.144660454291802,1009,286
"2082",0.411717006138393,1009,287
"2083",0.942112513950893,1009,288
"2084",0.841876141436688,1009,289
"2085",0.18461866502638,1009,290
"2086",0.587220823609984,1009,291
"2087",0.293229536576705,1009,292
"2088",0.281957849279627,1009,293
"2089",0.752336774553571,1009,294
"2090",0.455622685420049,1009,295
"2091",0.707305511870942,1009,296
"2092",0.632648418476055,1009,297
"2093",0.758892108867695,1009,298
"2094",0.267444164721997,1009,299
"2095",0.611591289569805,1009,300
"2096",0.581727659547484,1009,301
"2097",0.638276335480925,1009,302
"2098",0.230739841213474,1009,303
"2099",0.884541300984172,1009,304
"2100",0.47606153612013,1009,305
"2101",0.678567465249594,1009,306
"2102",0.580475249847808,1009,307
"2103",0.35128031148539,1009,308
"2104",1,1009,309
"2105",0.225631119368912,1009,310
"2106",0.315186339539367,1009,311
"2107",0.328197925121753,1009,312
"2108",0.618340826653815,1009,313
"2109",0.194808365462662,1009,314
"2110",0.483746417157062,1009,315
"2111",0.260710480925325,1009,316
"2112",0.629782936789773,1009,317
"2113",0.395859755478896,1009,318
"2114",0.217807522067776,1009,319
"2115",0.884945559811283,1009,320
"2116",0.611916281960227,1009,321
"2117",0.864593902191559,1009,322
"2118",0.646099932782062,1009,323
"2119",0.111095081676136,1009,324
"2120",0.218754755986201,1009,325
"2121",0.69174947367086,1009,326
"2122",0.651303774350649,1009,327
"2123",0.262073863636364,1009,328
"2124",0.547722358208198,1009,329
"2125",0.377402565696023,1009,330
"2126",0.562691824776786,1009,331
"2127",0.17220554104099,1009,332
"2128",0.467449237773945,1009,333
"2129",0.353642451298701,1009,334
"2130",0.630908520190747,1009,335
"2131",0.187515853287338,1009,336
"2132",0.294434386414367,1009,337
"2133",0.242265181107955,1009,338
"2134",0.705078125,1009,339
"2135",0.158932376217532,1009,340
"2136",0.550048828125,1009,341
"2137",0.88177490234375,1009,342
"2138",0.376514781605114,1009,343
"2139",0.293935007863231,1009,344
"2140",0.453316032112419,1009,345
"2141",0.222345525568182,1009,346
"2142",0.623770577566964,1009,347
"2143",0.530259962205763,1009,348
"2144",0.450510000253653,1009,349
"2145",0.379435749797078,1009,350
"2146",0.716702547940341,1009,351
"2147",0.293427702668425,1009,352
"2148",0.25355272169237,1009,353
"2149",0.280059418120942,1009,354
"2150",0.787840211546266,1009,355
"2151",0.323806564529221,1009,356
"2152",1,1009,357
"2153",0.109065860896916,1009,358
"2154",0.413282518262987,1009,359
"2155",0.401479745840097,1010,1
"2156",0.801775251116072,1010,2
"2157",0.229574624594156,1010,3
"2158",0.61827345018263,1010,4
"2159",0.691317471590909,1010,5
"2160",0.792758693942776,1010,6
"2161",0.439048073508523,1010,7
"2162",0.673113934405438,1010,8
"2163",0.694266183035714,1010,9
"2164",0.900410441609172,1010,10
"2165",0.530458128297484,1010,11
"2166",0.780512029474432,1010,12
"2167",0.593264889407468,1010,13
"2168",0.560052252435065,1010,14
"2169",0.709624055144075,1010,15
"2170",0.765990418273133,1010,16
"2171",0.812480183390828,1010,17
"2172",0.711138044084821,1010,18
"2173",0.678119609882305,1010,19
"2174",0.426258433948864,1010,20
"2175",0.600509841720779,1010,21
"2176",0.321717893922484,1010,22
"2177",0.765788288859578,1010,23
"2178",0.788466416396104,1010,24
"2179",0.29526272067776,1010,25
"2180",0.517561479048295,1010,26
"2181",0.504014845018263,1010,27
"2182",0.471963461343344,1010,28
"2183",0.618879838423295,1010,29
"2184",0.418391240107549,1010,30
"2185",0.354213169642857,1010,31
"2186",0.190226765422078,1010,32
"2187",0.600704044490666,1010,33
"2188",0.666071111505682,1010,34
"2189",0.115169376521916,1010,35
"2190",0.27949266309862,1010,36
"2191",0.670228636109984,1010,37
"2192",0.894893497615666,1010,38
"2193",0.880332253196023,1010,39
"2194",0.675361137885552,1010,40
"2195",0.805163891284497,1010,41
"2196",0.696346926998783,1010,42
"2197",0.673094117796266,1010,43
"2198",0.581267914214692,1010,44
"2199",0.707131125710227,1010,45
"2200",0.572283063616071,1010,46
"2201",0.895559335683847,1010,47
"2202",0.412672166700487,1010,48
"2203",0.295619419642857,1010,49
"2204",0.345422521814123,1010,50
"2205",0.827869762073864,1010,51
"2206",0.65642042283888,1010,52
"2207",0.429460797991071,1010,53
"2208",0.789532549969562,1010,54
"2209",0.303264667461445,1010,55
"2210",0.808726917613636,1010,56
"2211",0.600446428571429,1010,57
"2212",0.599134569044237,1010,58
"2213",0.708993886972403,1010,59
"2214",0.710971584567776,1010,60
"2215",0.104829069855925,1010,61
"2216",0.753398944805195,1010,62
"2217",0.891691133573458,1010,63
"2218",0.364260190493101,1010,64
"2219",0.76584377536526,1010,65
"2220",0.595575506036932,1010,66
"2221",0.677675717836851,1010,67
"2222",0.692918653612013,1010,68
"2223",0.947847440645292,1010,69
"2224",0.79829149122362,1010,70
"2225",0.19753513088474,1010,71
"2226",0.700742250913149,1010,72
"2227",0.610334916548295,1010,73
"2228",0.390378481381899,1010,74
"2229",0.703726632254464,1010,75
"2230",0.288933295708198,1010,76
"2231",0.106347022118506,1010,77
"2232",0.888841505174513,1010,78
"2233",0.498291808289367,1010,79
"2234",0.52611036424513,1010,80
"2235",0.694674405184659,1010,81
"2236",0.428569050578328,1010,82
"2237",0.891631683745942,1010,83
"2238",0.271732478946834,1010,84
"2239",0.431711964793019,1010,85
"2240",0.707131125710227,1010,86
"2241",0.208299512987013,1010,87
"2242",0.591085062398539,1010,88
"2243",0.744295194551542,1010,89
"2244",0.804058124492695,1010,90
"2245",0.899165958553166,1010,91
"2246",0.702914151278409,1010,92
"2247",0.662464488636364,1010,93
"2248",0.604500906808036,1010,94
"2249",0.579753925273945,1010,95
"2250",0.691527527648133,1010,96
"2251",0.105479054636769,1010,97
"2252",0.896621505935471,1010,98
"2253",0.600026316456981,1010,99
"2254",0.207756537895698,1010,100
"2255",0.738809957132711,1010,101
"2256",0.301009537337662,1010,102
"2257",0.153954443993506,1010,103
"2258",0.816150219409497,1010,104
"2259",0.020073432426948,1010,105
"2260",0.832217526126218,1010,106
"2261",0.608904157366071,1010,107
"2262",0.742848582081981,1010,108
"2263",0.760338721337257,1010,109
"2264",0.803332836596997,1010,110
"2265",0.165012111911526,1010,111
"2266",0.89781446580763,1010,112
"2267",0.74078369140625,1010,113
"2268",0.292908507508117,1010,114
"2269",0.645806646966315,1010,115
"2270",0.242768522980925,1010,116
"2271",0.681619223062094,1010,117
"2272",0.655742694805195,1010,118
"2273",0.728354714133523,1010,119
"2274",0.775252701400162,1010,120
"2275",0.600640631341315,1010,121
"2276",0.827584402901786,1010,122
"2277",0.145730551187094,1010,123
"2278",0.784344561688312,1010,124
"2279",0.803114853896104,1010,125
"2280",0.312606217025162,1010,126
"2281",0.760675603693182,1010,127
"2282",0.588544573102679,1010,128
"2283",0.810546082335633,1010,129
"2284",0.697571593445617,1010,130
"2285",0.898171164772727,1010,131
"2286",0.275022036069399,1010,132
"2287",0.751234971083604,1010,133
"2288",0.305004565746753,1010,134
"2289",0.256703562550731,1010,135
"2290",0.351022695566153,1010,136
"2291",0.94864406833401,1010,137
"2292",0.596887365564123,1010,138
"2293",0.429837313565341,1010,139
"2294",0.702684278612013,1010,140
"2295",0.380604929738231,1010,141
"2296",0.78476467380276,1010,142
"2297",0.310604739498782,1010,143
"2298",0.897461730164367,1010,144
"2299",0.580324643618101,1010,145
"2300",0.365877225801542,1010,146
"2301",0.753799240310471,1010,147
"2302",0.429532137784091,1010,148
"2303",0.809452205509334,1010,149
"2304",0.489017635196834,1010,150
"2305",0.808405888545049,1010,151
"2306",0.325336406757305,1010,152
"2307",0.756577528916396,1010,153
"2308",0.452749277090097,1010,154
"2309",0.860044008725649,1010,155
"2310",0.655592088575487,1010,156
"2311",0.699311491730925,1010,157
"2312",0.254579222047484,1010,158
"2313",0.772161310369318,1010,159
"2314",0.558708686333198,1010,160
"2315",0.8564453125,1010,161
"2316",0.391155292461445,1010,162
"2317",0.614215008624188,1010,163
"2318",0,1010,164
"2319",0.790226131290584,1010,165
"2320",0.603280203683036,1010,166
"2321",0.74200439453125,1010,167
"2322",0.889019854657062,1010,168
"2323",0.633286513291396,1010,169
"2324",0.742071771002435,1010,170
"2325",0.677525111607143,1010,171
"2326",0.611551656351461,1010,172
"2327",0.803079183999594,1010,173
"2328",0.599162312297078,1010,174
"2329",0.806745256696429,1010,175
"2330",0.698816076501623,1010,176
"2331",0.855609051592938,1010,177
"2332",0.500380478896104,1010,178
"2333",0.292123769784903,1010,179
"2334",0.818460836038961,1010,180
"2335",0.540988674411526,1010,181
"2336",0.799040559050325,1010,182
"2337",0.520751953125,1010,183
"2338",0.755990957284903,1010,184
"2339",0.692118062601461,1010,185
"2340",0.384905133928571,1010,186
"2341",0.553516734730114,1010,187
"2342",0.743514420150162,1010,188
"2343",0.591140548904221,1010,189
"2344",0.669432008421266,1010,190
"2345",0.644169795048701,1010,191
"2346",0.718359216467127,1010,192
"2347",0.739507501775568,1010,193
"2348",0.771879914519075,1010,194
"2349",0.381540273691153,1010,195
"2350",0.797613763189935,1010,196
"2351",0.621848366477273,1010,197
"2352",0.781966568587662,1010,198
